Transaction_ID,Timestamp,Store,Cashier_ID,Transaction_Type,Payment_Method,Amount_USD
TXN-13475,12/05/2026 10:28,Store 2,107,Completed,Cash,9.48
TXN-13476,04/05/2026 18:34,Store 3,103,Completed,Credit Card,30.68
TXN-13477,08/05/2026 8:17,Store 5,104,Completed,Mobile App,41.97
TXN-13478,16/05/2026 19:43,Store 4,110,Completed,Credit Card,35.58
TXN-13479,17/05/2026 7:24,Store 5,101,Completed,Credit Card,17.64
TXN-13480,07/05/2026 17:30,Store 1,106,Discount applied,Credit Card,25.99
TXN-13481,13/05/2026 15:30,Store 2,104,Completed,Credit Card,10.57
TXN-13482,25/05/2026 20:50,Store 3,103,Completed,Cash,11.37
TXN-13483,17/05/2026 20:00,Store 6,106,Completed,Mobile App,39.67
TXN-13484,09/05/2026 13:00,Store 3,102,Completed,Credit Card,24.53
TXN-13485,29/05/2026 17:53,Store 3,102,Completed,Credit Card,28.66
TXN-13486,22/05/2026 21:39,Store 3,106,Completed,Cash,24.14
TXN-13487,22/05/2026 17:54,Store 1,105,Completed,Credit Card,27.64
TXN-13488,16/05/2026 15:30,Store 3,102,Completed,Cash,27.19
TXN-13489,15/05/2026 20:17,Store 2,100,Completed,Cash,33.7
TXN-13490,14/05/2026 15:50,Store 1,106,Discount applied,Mobile App,12.89
TXN-13491,03/05/2026 15:46,Store 4,106,Completed,Mobile App,20.09
TXN-13492,16/05/2026 19:25,Store 3,110,Completed,Credit Card,24.84
TXN-13493,08/05/2026 7:56,Store 1,109,Completed,Mobile App,37.41
TXN-13494,14/05/2026 8:11,Store 6,101,Completed,Cash,6.77
TXN-13495,27/05/2026 14:05,Store 1,101,Void,Cash,5.03
TXN-13496,21/05/2026 20:21,Store 2,109,Completed,Mobile App,9.88
TXN-13497,13/05/2026 8:03,Store 3,102,Completed,Credit Card,16.19
TXN-13498,02/05/2026 15:20,Store 2,100,Completed,Cash,9.08
TXN-13499,23/05/2026 17:20,Store 5,106,Completed,Credit Card,28.38
TXN-13500,17/05/2026 16:09,Store 6,104,Completed,Credit Card,29.61
TXN-13501,28/05/2026 19:43,Store 5,101,Completed,Cash,38.18
TXN-13502,14/05/2026 8:43,Store 2,100,Completed,Credit Card,6.62
TXN-13503,10/05/2026 13:02,Store 1,101,Completed,Cash,19.83
TXN-13504,05/05/2026 15:46,Store 3,110,Completed,Cash,17.23
TXN-13505,17/05/2026 14:10,Store 1,101,Completed,Credit Card,6.4
TXN-13506,10/05/2026 12:46,Store 1,102,Completed,Credit Card,33.06
TXN-13507,15/05/2026 12:48,Store 1,108,Completed,Credit Card,13.22
TXN-13508,29/05/2026 21:59,Store 6,109,Completed,Credit Card,10.07
TXN-13509,25/05/2026 10:31,Store 4,100,Completed,Credit Card,6.1
TXN-13510,18/05/2026 19:50,Store 6,110,Completed,Credit Card,20.94
TXN-13511,28/05/2026 14:30,Store 1,102,Completed,Mobile App,8.17
TXN-13512,15/05/2026 16:03,Store 3,108,Completed,Credit Card,33.84
TXN-13513,23/05/2026 12:11,Store 1,105,Completed,Credit Card,40.9
TXN-13514,11/05/2026 13:24,Store 4,102,Completed,Mobile App,27.28
TXN-13515,09/05/2026 14:06,Store 3,102,Completed,Credit Card,44.8
TXN-13516,12/05/2026 10:45,Store 1,110,Completed,Mobile App,14.67
TXN-13517,15/05/2026 20:55,Store 6,102,Completed,Mobile App,11.91
TXN-13518,07/05/2026 20:05,Store 5,102,Completed,Cash,42.67
TXN-13519,30/05/2026 9:13,Store 2,101,Completed,Cash,39.15
TXN-13520,18/05/2026 16:30,Store 3,108,Completed,Cash,23.77
TXN-13521,25/05/2026 7:22,Store 4,100,Completed,Cash,18.02
TXN-13522,18/05/2026 16:56,Store 6,110,Completed,Mobile App,10.1
TXN-13523,19/05/2026 8:54,Store 5,101,Refund,Cash,24.47
TXN-13524,11/05/2026 14:09,Store 2,108,Completed,Cash,29.25
TXN-13525,19/05/2026 13:46,Store 1,101,Completed,Cash,44.79
TXN-13526,01/05/2026 16:06,Store 2,102,Discount applied,Cash,7.28
TXN-13527,09/05/2026 17:37,Store 2,107,Completed,Credit Card,5.8
TXN-13528,15/05/2026 16:36,Store 5,109,Completed,Credit Card,44.63
TXN-13529,01/05/2026 17:12,Store 2,104,Completed,Credit Card,7.78
TXN-13530,21/05/2026 15:20,Store 1,105,Completed,Credit Card,23.58
TXN-13531,06/05/2026 14:19,Store 1,108,Completed,Credit Card,38.3
TXN-13532,28/05/2026 18:47,Store 5,104,Completed,Credit Card,40.07
TXN-13533,23/05/2026 11:19,Store 3,106,Completed,Mobile App,30.36
TXN-13534,13/05/2026 21:41,Store 1,100,Completed,Credit Card,32.78
TXN-13535,20/05/2026 16:45,Store 3,100,Completed,Cash,40.6
TXN-13536,21/05/2026 19:25,Store 4,101,Completed,Credit Card,24.34
TXN-13537,05/05/2026 14:41,Store 5,102,Completed,Credit Card,23.42
TXN-13538,26/05/2026 18:55,Store 5,105,Void,Credit Card,11.28
TXN-13539,01/05/2026 9:58,Store 6,109,Completed,Mobile App,17.73
TXN-13540,03/05/2026 8:25,Store 1,110,Completed,Credit Card,9.59
TXN-13541,05/05/2026 10:10,Store 1,100,Completed,Cash,18.92
TXN-13542,02/05/2026 16:52,Store 3,106,Completed,Credit Card,13.57
TXN-13543,17/05/2026 18:31,Store 2,102,Completed,Credit Card,12.81
TXN-13544,29/05/2026 18:28,Store 6,101,Completed,Mobile App,30.61
TXN-13545,19/05/2026 17:11,Store 5,104,Completed,Credit Card,34.84
TXN-13546,05/05/2026 13:42,Store 3,101,Completed,Credit Card,30.79
TXN-13547,27/05/2026 15:30,Store 4,108,Completed,Credit Card,14.95
TXN-13548,29/05/2026 20:05,Store 1,110,Completed,Mobile App,7.99
TXN-13549,29/05/2026 19:03,Store 2,106,Completed,Cash,34.35
TXN-13550,22/05/2026 8:30,Store 3,105,Discount applied,Cash,27.42
TXN-13551,24/05/2026 11:09,Store 4,100,Completed,Cash,42.28
TXN-13552,09/05/2026 11:59,Store 5,104,Completed,Cash,39.39
TXN-13553,05/05/2026 7:28,Store 4,105,Completed,Credit Card,13.27
TXN-13554,18/05/2026 19:50,Store 3,103,Completed,Mobile App,29.99
TXN-13555,13/05/2026 16:14,Store 3,105,Completed,Mobile App,22.62
TXN-13556,01/05/2026 9:20,Store 2,107,Completed,Mobile App,39.28
TXN-13557,11/05/2026 19:35,Store 6,105,Completed,Credit Card,25.49
TXN-13558,12/05/2026 18:05,Store 3,103,Completed,Credit Card,11.32
TXN-13559,25/05/2026 21:01,Store 3,101,Completed,Credit Card,25.95
TXN-13560,15/05/2026 16:46,Store 6,100,Completed,Credit Card,32.8
TXN-13561,20/05/2026 14:17,Store 2,107,Completed,Credit Card,17.78
TXN-13562,29/05/2026 15:12,Store 1,110,Completed,Credit Card,18.12
TXN-13563,28/05/2026 10:30,Store 1,109,Completed,Cash,27.69
TXN-13564,04/05/2026 10:13,Store 2,108,Completed,Credit Card,5.02
TXN-13565,06/05/2026 7:28,Store 5,105,Completed,Credit Card,15.44
TXN-13566,29/05/2026 13:15,Store 5,105,Completed,Mobile App,11.19
TXN-13567,18/05/2026 11:38,Store 5,106,Completed,Credit Card,33.16
TXN-13568,29/05/2026 17:50,Store 6,109,Discount applied,Mobile App,35.36
TXN-13569,24/05/2026 15:34,Store 6,106,Completed,Mobile App,23.59
TXN-13570,24/05/2026 11:16,Store 3,104,Completed,Cash,8.68
TXN-13571,17/05/2026 19:52,Store 3,110,Completed,Credit Card,10.08
TXN-13572,30/05/2026 14:25,Store 3,101,Completed,Credit Card,42.51
TXN-13573,07/05/2026 20:47,Store 5,110,Refund,Credit Card,11.41
TXN-13574,12/05/2026 11:59,Store 6,105,Completed,Credit Card,10.67
TXN-13575,30/05/2026 20:08,Store 3,103,Completed,Cash,25.57
TXN-13576,01/05/2026 15:07,Store 2,109,Completed,Cash,23.12
TXN-13577,20/05/2026 10:20,Store 2,104,Completed,Credit Card,35.08
TXN-13578,17/05/2026 18:13,Store 3,103,Completed,Cash,25.48
TXN-13579,04/05/2026 9:18,Store 2,105,Completed,Credit Card,44.76
TXN-13580,10/05/2026 7:18,Store 3,102,Completed,Mobile App,41.96
TXN-13581,25/05/2026 21:20,Store 3,103,Completed,Credit Card,10.48
TXN-13582,13/05/2026 9:48,Store 6,104,Completed,Cash,24.62
TXN-13583,27/05/2026 16:24,Store 6,105,Completed,Credit Card,15.59
TXN-13584,24/05/2026 17:51,Store 3,103,Completed,Credit Card,20.65
TXN-13585,25/05/2026 8:54,Store 6,102,Completed,Credit Card,7.9
TXN-13586,23/05/2026 19:55,Store 3,103,Completed,Mobile App,14.94
TXN-13587,29/05/2026 19:41,Store 3,103,Completed,Mobile App,24.35
TXN-13588,12/05/2026 19:04,Store 3,100,Completed,Credit Card,30.13
TXN-13589,03/05/2026 9:54,Store 4,102,Completed,Cash,36.22
TXN-13590,03/05/2026 9:55,Store 3,104,Completed,Credit Card,28.33
TXN-13591,26/05/2026 17:03,Store 1,109,Completed,Credit Card,40.62
TXN-13592,18/05/2026 21:03,Store 5,100,Completed,Cash,25.38
TXN-13593,08/05/2026 16:15,Store 5,108,Refund,Credit Card,12.68
TXN-13594,08/05/2026 16:26,Store 3,103,Completed,Credit Card,35.31
TXN-13595,17/05/2026 22:43,Store 3,103,Void,Cash,25.22
TXN-13596,30/05/2026 14:25,Store 6,101,Completed,Mobile App,6.16
TXN-13597,26/05/2026 19:34,Store 3,103,Completed,Credit Card,11.39
TXN-13598,07/05/2026 16:54,Store 5,100,Completed,Mobile App,40.94
TXN-13599,09/05/2026 19:27,Store 2,106,Completed,Credit Card,14.51
TXN-13600,01/05/2026 20:14,Store 2,105,Completed,Credit Card,30.32
TXN-13601,06/05/2026 8:44,Store 1,101,Completed,Credit Card,23.15
TXN-13602,25/05/2026 19:32,Store 3,103,Completed,Cash,32.32
TXN-13603,28/05/2026 13:27,Store 5,104,Completed,Credit Card,32.17
TXN-13604,05/05/2026 20:16,Store 1,101,Completed,Mobile App,36.66
TXN-13605,03/05/2026 12:15,Store 6,110,Completed,Credit Card,37.7
TXN-13606,22/05/2026 18:21,Store 4,100,Completed,Cash,7.3
TXN-13607,20/05/2026 21:16,Store 3,109,Completed,Cash,31.22
TXN-13608,07/05/2026 11:26,Store 5,104,Completed,Mobile App,20.09
TXN-13609,17/05/2026 17:13,Store 4,101,Completed,Cash,33.93
TXN-13610,09/05/2026 15:24,Store 1,104,Refund,Credit Card,12.26
TXN-13611,26/05/2026 12:33,Store 6,100,Completed,Cash,25.65
TXN-13612,01/05/2026 14:31,Store 5,105,Completed,Mobile App,5.23
TXN-13613,28/05/2026 8:32,Store 4,106,Completed,Cash,13.03
TXN-13614,30/05/2026 18:35,Store 3,105,Completed,Cash,18.47
TXN-13615,17/05/2026 21:32,Store 4,108,Completed,Mobile App,15.97
TXN-13616,11/05/2026 15:23,Store 2,108,Completed,Cash,27.69
TXN-13617,08/05/2026 9:41,Store 4,108,Completed,Credit Card,39.42
TXN-13618,07/05/2026 16:06,Store 5,100,Completed,Cash,36.84
TXN-13619,23/05/2026 18:37,Store 1,106,Completed,Credit Card,41.54
TXN-13620,19/05/2026 19:47,Store 3,103,Completed,Credit Card,11.99
TXN-13621,24/05/2026 12:18,Store 2,101,Completed,Cash,10.34
TXN-13622,12/05/2026 13:29,Store 3,109,Completed,Credit Card,6.11
TXN-13623,24/05/2026 18:38,Store 5,100,Completed,Mobile App,7.52
TXN-13624,28/05/2026 21:44,Store 1,101,Completed,Credit Card,37.24
TXN-13625,09/05/2026 12:26,Store 3,109,Completed,Credit Card,31.02
TXN-13626,12/05/2026 16:59,Store 1,108,Completed,Mobile App,11.15
TXN-13627,17/05/2026 10:22,Store 3,102,Completed,Mobile App,16.89
TXN-13628,04/05/2026 19:26,Store 2,108,Completed,Mobile App,21.92
TXN-13629,20/05/2026 16:02,Store 3,101,Completed,Cash,39.45
TXN-13630,04/05/2026 14:20,Store 1,109,Completed,Cash,7.73
TXN-13631,02/05/2026 19:37,Store 5,109,Completed,Mobile App,44.91
TXN-13632,13/05/2026 21:58,Store 3,103,Completed,Credit Card,29.29
TXN-13633,19/05/2026 16:58,Store 5,105,Completed,Cash,37.28
TXN-13634,13/05/2026 16:17,Store 5,109,Completed,Mobile App,20.55
TXN-13635,22/05/2026 19:35,Store 3,110,Completed,Cash,15.83
TXN-13636,10/05/2026 19:02,Store 2,102,Completed,Credit Card,33.89
TXN-13637,12/05/2026 10:19,Store 5,100,Completed,Credit Card,28.54
TXN-13638,02/05/2026 21:18,Store 3,103,Completed,Credit Card,17.58
TXN-13639,09/05/2026 12:53,Store 2,109,Completed,Cash,10.22
TXN-13640,28/05/2026 8:54,Store 5,101,Completed,Mobile App,22.76
TXN-13641,01/05/2026 20:23,Store 1,102,Completed,Credit Card,25.3
TXN-13642,27/05/2026 14:03,Store 5,102,Completed,Cash,26.61
TXN-13643,01/05/2026 13:26,Store 2,107,Discount applied,Cash,19.21
TXN-13644,07/05/2026 9:10,Store 1,108,Completed,Credit Card,32.75
TXN-13645,19/05/2026 9:11,Store 5,100,Completed,Credit Card,16.13
TXN-13646,06/05/2026 21:35,Store 2,110,Completed,Credit Card,40.42
TXN-13647,19/05/2026 8:21,Store 6,108,Completed,Credit Card,11.3
TXN-13648,13/05/2026 12:27,Store 1,110,Discount applied,Credit Card,31.52
TXN-13649,01/05/2026 13:37,Store 3,106,Completed,Credit Card,23.98
TXN-13650,10/05/2026 10:07,Store 2,107,Completed,Mobile App,39.11
TXN-13651,18/05/2026 18:53,Store 6,105,Completed,Mobile App,5.73
TXN-13652,06/05/2026 14:34,Store 3,105,Completed,Cash,37.37
TXN-13653,30/05/2026 7:55,Store 1,109,Completed,Credit Card,25.1
TXN-13654,20/05/2026 17:19,Store 6,101,Completed,Cash,20.26
TXN-13655,17/05/2026 7:22,Store 2,108,Discount applied,Cash,11.77
TXN-13656,19/05/2026 8:27,Store 3,104,Completed,Mobile App,43.27
TXN-13657,13/05/2026 18:55,Store 3,103,Completed,Mobile App,26.54
TXN-13658,06/05/2026 21:43,Store 1,104,Completed,Mobile App,21.38
TXN-13659,21/05/2026 12:21,Store 2,108,Completed,Credit Card,23.46
TXN-13660,14/05/2026 15:03,Store 6,108,Completed,Credit Card,19.24
TXN-13661,01/05/2026 11:50,Store 3,102,Completed,Mobile App,12.04
TXN-13662,12/05/2026 10:43,Store 4,102,Completed,Credit Card,8.79
TXN-13663,15/05/2026 21:48,Store 3,108,Completed,Credit Card,34.14
TXN-13664,26/05/2026 14:33,Store 3,100,Completed,Credit Card,14.31
TXN-13665,09/05/2026 12:49,Store 6,109,Completed,Credit Card,15.55
TXN-13666,27/05/2026 13:40,Store 1,106,Completed,Credit Card,33.38
TXN-13667,20/05/2026 13:44,Store 2,107,Completed,Cash,32.17
TXN-13668,16/05/2026 16:39,Store 3,101,Completed,Cash,27.1
TXN-13669,29/05/2026 12:56,Store 1,105,Completed,Mobile App,31.78
TXN-13670,07/05/2026 16:10,Store 4,109,Completed,Cash,36.78
TXN-13671,22/05/2026 20:47,Store 4,104,Completed,Mobile App,30.52
TXN-13672,15/05/2026 18:17,Store 3,100,Completed,Cash,44.73
TXN-13673,01/05/2026 23:50,Store 3,103,Void,Cash,24.88
TXN-13674,14/05/2026 12:45,Store 3,108,Completed,Credit Card,37.64
TXN-13675,04/05/2026 12:31,Store 6,102,Completed,Credit Card,13.9
TXN-13676,11/05/2026 12:48,Store 5,108,Completed,Mobile App,19.08
TXN-13677,14/05/2026 8:59,Store 2,109,Completed,Cash,7.76
TXN-13678,22/05/2026 11:12,Store 1,100,Completed,Cash,34.5
TXN-13679,10/05/2026 20:44,Store 2,109,Completed,Mobile App,36.75
TXN-13680,25/05/2026 16:36,Store 2,107,Completed,Cash,7.22
TXN-13681,17/05/2026 11:51,Store 3,104,Completed,Cash,20.49
TXN-13682,07/05/2026 18:15,Store 3,103,Completed,Credit Card,16.62
TXN-13683,01/05/2026 22:12,Store 3,103,Void,Cash,23.33
TXN-13684,10/05/2026 15:48,Store 1,104,Completed,Mobile App,40.66
TXN-13685,12/05/2026 7:59,Store 2,100,Discount applied,Credit Card,35.06
TXN-13686,07/05/2026 16:10,Store 4,109,Completed,Credit Card,14.75
TXN-13687,03/05/2026 14:40,Store 1,104,Completed,Credit Card,17.83
TXN-13688,26/05/2026 13:05,Store 1,109,Completed,Cash,37.12
TXN-13689,14/05/2026 16:04,Store 3,109,Completed,Mobile App,36.6
TXN-13690,25/05/2026 9:03,Store 5,102,Completed,Cash,39.27
TXN-13691,04/05/2026 21:05,Store 3,101,Completed,Credit Card,9.32
TXN-13692,08/05/2026 10:22,Store 4,101,Completed,Cash,33.95
TXN-13693,22/05/2026 14:08,Store 6,101,Completed,Cash,24.69
TXN-13694,27/05/2026 19:32,Store 1,108,Completed,Credit Card,10.57
TXN-13695,12/05/2026 19:18,Store 3,108,Completed,Cash,41.91
TXN-13696,15/05/2026 9:52,Store 4,102,Completed,Mobile App,24.62
TXN-13697,11/05/2026 20:12,Store 4,102,Completed,Credit Card,41.7
TXN-13698,19/05/2026 15:24,Store 6,100,Completed,Mobile App,18.06
TXN-13699,04/05/2026 9:58,Store 3,109,Completed,Credit Card,18.58
TXN-13700,13/05/2026 23:24,Store 3,103,Void,Cash,34.28
TXN-13701,11/05/2026 13:37,Store 3,101,Completed,Credit Card,13.65
TXN-13702,03/05/2026 20:00,Store 3,106,Completed,Credit Card,42.19
TXN-13703,13/05/2026 9:45,Store 1,106,Completed,Mobile App,19.91
TXN-13704,10/05/2026 19:30,Store 4,108,Completed,Credit Card,33.95
TXN-13705,11/05/2026 7:46,Store 2,102,Completed,Credit Card,14.24
TXN-13706,08/05/2026 19:31,Store 3,100,Completed,Cash,14.36
TXN-13707,04/05/2026 9:17,Store 2,109,Void,Cash,21.49
TXN-13708,20/05/2026 9:04,Store 5,102,Refund,Credit Card,15.33
TXN-13709,15/05/2026 19:02,Store 5,108,Completed,Mobile App,6.19
TXN-13710,18/05/2026 16:11,Store 3,104,Completed,Cash,23.55
TXN-13711,23/05/2026 15:57,Store 4,100,Completed,Credit Card,9.25
TXN-13712,06/05/2026 13:17,Store 2,101,Completed,Credit Card,8.08
TXN-13713,28/05/2026 16:02,Store 5,106,Completed,Credit Card,17.16
TXN-13714,12/05/2026 16:30,Store 2,108,Completed,Mobile App,20.47
TXN-13715,02/05/2026 19:25,Store 3,103,Completed,Mobile App,13.13
TXN-13716,25/05/2026 9:59,Store 1,101,Completed,Cash,17.91
TXN-13717,23/05/2026 20:11,Store 6,108,Completed,Cash,21.62
TXN-13718,28/05/2026 10:36,Store 6,109,Completed,Credit Card,8.18
TXN-13719,21/05/2026 20:01,Store 1,101,Completed,Cash,22.77
TXN-13720,16/05/2026 20:13,Store 2,110,Completed,Credit Card,39.88
TXN-13721,08/05/2026 16:20,Store 2,102,Completed,Mobile App,41.56
TXN-13722,12/05/2026 18:52,Store 2,101,Completed,Mobile App,14.4
TXN-13723,08/05/2026 7:13,Store 3,104,Refund,Mobile App,8.53
TXN-13724,25/05/2026 15:19,Store 1,100,Completed,Credit Card,30.99
TXN-13725,12/05/2026 9:05,Store 1,100,Completed,Cash,36.22
TXN-13726,29/05/2026 20:52,Store 5,100,Completed,Credit Card,19.12
TXN-13727,14/05/2026 14:23,Store 3,104,Completed,Credit Card,24.91
TXN-13728,15/05/2026 15:14,Store 5,109,Completed,Mobile App,8.2
TXN-13729,09/05/2026 10:18,Store 1,110,Completed,Cash,31.96
TXN-13730,30/05/2026 21:25,Store 1,106,Completed,Mobile App,35.74
TXN-13731,28/05/2026 8:11,Store 5,106,Completed,Cash,12.27
TXN-13732,20/05/2026 21:21,Store 3,103,Completed,Cash,28.03
TXN-13733,24/05/2026 19:39,Store 1,102,Completed,Mobile App,29.5
TXN-13734,25/05/2026 9:39,Store 1,109,Completed,Credit Card,14.76
TXN-13735,23/05/2026 10:00,Store 5,102,Void,Mobile App,22.1
TXN-13736,08/05/2026 15:23,Store 5,102,Completed,Credit Card,34.56
TXN-13737,09/05/2026 12:46,Store 3,104,Completed,Cash,22.17
TXN-13738,01/05/2026 13:13,Store 3,102,Completed,Cash,20.24
TXN-13739,09/05/2026 13:30,Store 4,102,Discount applied,Cash,23.45
TXN-13740,15/05/2026 12:25,Store 5,104,Completed,Credit Card,32.62
TXN-13741,09/05/2026 11:54,Store 6,110,Completed,Cash,27.09
TXN-13742,15/05/2026 18:59,Store 6,110,Completed,Cash,18.96
TXN-13743,03/05/2026 21:36,Store 3,103,Completed,Cash,13.68
TXN-13744,27/05/2026 14:02,Store 6,109,Completed,Cash,37.42
TXN-13745,30/05/2026 8:46,Store 1,110,Completed,Credit Card,15.74
TXN-13746,01/05/2026 13:54,Store 6,101,Completed,Credit Card,13.52
TXN-13747,11/05/2026 9:37,Store 2,101,Completed,Cash,22.25
TXN-13748,04/05/2026 17:21,Store 3,100,Completed,Credit Card,29.64
TXN-13749,05/05/2026 13:41,Store 4,104,Completed,Credit Card,40.3
TXN-13750,01/05/2026 7:42,Store 2,109,Completed,Cash,36.04
TXN-13751,28/05/2026 13:16,Store 2,107,Completed,Cash,27.55
TXN-13752,05/05/2026 21:13,Store 2,105,Completed,Mobile App,18.86
TXN-13753,03/05/2026 13:43,Store 2,104,Completed,Credit Card,22.3
TXN-13754,17/05/2026 12:49,Store 5,109,Completed,Credit Card,26.4
TXN-13755,16/05/2026 13:16,Store 1,108,Completed,Credit Card,31.37
TXN-13756,02/05/2026 14:00,Store 5,110,Completed,Cash,44.74
TXN-13757,09/05/2026 16:39,Store 1,105,Completed,Cash,43.24
TXN-13758,26/05/2026 13:42,Store 6,106,Completed,Mobile App,18.2
TXN-13759,25/05/2026 11:18,Store 2,104,Void,Mobile App,8.95
TXN-13760,13/05/2026 10:06,Store 2,107,Completed,Cash,19.13
TXN-13761,19/05/2026 7:06,Store 1,106,Completed,Cash,5.09
TXN-13762,26/05/2026 17:45,Store 2,107,Completed,Mobile App,21.97
TXN-13763,27/05/2026 19:35,Store 3,108,Completed,Cash,15.1
TXN-13764,12/05/2026 8:36,Store 3,105,Completed,Credit Card,24.29
TXN-13765,21/05/2026 21:07,Store 3,103,Completed,Cash,37.27
TXN-13766,12/05/2026 12:53,Store 2,100,Refund,Cash,12.34
TXN-13767,14/05/2026 7:11,Store 3,102,Completed,Mobile App,21.14
TXN-13768,17/05/2026 13:54,Store 2,102,Completed,Cash,9
TXN-13769,04/05/2026 21:14,Store 2,110,Void,Cash,11.97
TXN-13770,26/05/2026 8:46,Store 3,109,Completed,Cash,20.72
TXN-13771,10/05/2026 13:06,Store 6,100,Completed,Credit Card,17.97
TXN-13772,29/05/2026 13:47,Store 3,108,Refund,Credit Card,11.78
TXN-13773,22/05/2026 19:27,Store 6,108,Completed,Credit Card,12.88
TXN-13774,28/05/2026 18:20,Store 3,103,Completed,Mobile App,11.11
TXN-13775,21/05/2026 17:10,Store 1,105,Completed,Credit Card,20.1
TXN-13776,10/05/2026 10:50,Store 3,100,Completed,Mobile App,9.82
TXN-13777,20/05/2026 21:03,Store 3,103,Completed,Credit Card,17.53
TXN-13778,15/05/2026 19:36,Store 3,103,Completed,Credit Card,12.49
TXN-13779,18/05/2026 19:05,Store 6,106,Completed,Credit Card,25.54
TXN-13780,10/05/2026 9:53,Store 1,109,Completed,Mobile App,26.34
TXN-13781,25/05/2026 15:47,Store 2,106,Refund,Credit Card,16.12
TXN-13782,18/05/2026 18:12,Store 3,105,Completed,Credit Card,39.74
TXN-13783,10/05/2026 14:12,Store 1,102,Void,Credit Card,15.8
TXN-13784,24/05/2026 16:15,Store 2,100,Completed,Credit Card,26.62
TXN-13785,02/05/2026 15:29,Store 2,109,Completed,Mobile App,11.86
TXN-13786,23/05/2026 8:28,Store 3,110,Refund,Cash,12.95
TXN-13787,22/05/2026 16:36,Store 4,110,Completed,Credit Card,5.84
TXN-13788,02/05/2026 18:25,Store 4,106,Completed,Credit Card,25.11
TXN-13789,08/05/2026 20:16,Store 6,106,Completed,Credit Card,6.72
TXN-13790,28/05/2026 15:12,Store 6,108,Completed,Credit Card,11.59
TXN-13791,30/05/2026 20:31,Store 2,100,Completed,Mobile App,21.47
TXN-13792,27/05/2026 13:36,Store 2,110,Completed,Cash,44.9
TXN-13793,13/05/2026 7:06,Store 2,105,Completed,Credit Card,5.12
TXN-13794,13/05/2026 18:53,Store 1,106,Completed,Mobile App,12.17
TXN-13795,05/05/2026 13:08,Store 3,105,Completed,Mobile App,42.89
TXN-13796,19/05/2026 20:13,Store 3,103,Completed,Cash,17.39
TXN-13797,23/05/2026 14:51,Store 2,104,Completed,Cash,39.94
TXN-13798,09/05/2026 14:02,Store 4,101,Void,Credit Card,9.37
TXN-13799,07/05/2026 16:18,Store 2,110,Completed,Credit Card,38.55
TXN-13800,19/05/2026 15:47,Store 6,108,Void,Mobile App,31.95
TXN-13801,22/05/2026 15:21,Store 2,107,Completed,Mobile App,18.72
TXN-13802,27/05/2026 15:12,Store 2,107,Completed,Credit Card,26.61
TXN-13803,18/05/2026 15:51,Store 3,108,Completed,Credit Card,44.12
TXN-13804,06/05/2026 11:45,Store 2,106,Completed,Credit Card,24.3
TXN-13805,11/05/2026 14:55,Store 2,107,Completed,Cash,18.34
TXN-13806,20/05/2026 18:55,Store 3,101,Completed,Credit Card,24.89
TXN-13807,08/05/2026 20:34,Store 2,100,Completed,Cash,39.28
TXN-13808,02/05/2026 15:27,Store 2,107,Completed,Credit Card,37.57
TXN-13809,15/05/2026 16:34,Store 2,107,Completed,Cash,7.08
TXN-13810,15/05/2026 9:47,Store 2,101,Completed,Mobile App,28.55
TXN-13811,15/05/2026 13:55,Store 6,101,Refund,Credit Card,9.25
TXN-13812,23/05/2026 18:02,Store 4,108,Completed,Credit Card,39.09
TXN-13813,26/05/2026 17:20,Store 3,106,Completed,Credit Card,39.05
TXN-13814,22/05/2026 16:55,Store 1,101,Completed,Credit Card,7.8
